Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
86,1420.943,1005.346,28.929,7.296,10978.456,9581.726,12139.0919092,6668.22501184,1.324679429e+13,7.24351115251e+11,0.5647777,0.35349623,1266.625,425.04,31.579,6.533,6035.439,4061.416,6556.12346264,3973.47667826,1.2917025798e+13,4.98089049895e+11,0.56400923,0.32672667,270.8,273.0
87,1401.585,726.533,31.402,8.971,7312.929,9573.498,10987.1774691,7954.81569227,1.3150701028e+13,4.16380756009e+11,0.61884617,0.28127427,1422.208,580.188,27.816,6.162,9271.764,9564.494,11678.714717,13979.5411122,1.31415237849e+13,5.43580012129e+11,0.54775886,0.46798197,274.0,276.1
88,1122.872,289.199,31.917,6.444,6349.967,7105.282,12014.8954195,7971.59869497,1.31817471992e+13,3.77209726953e+11,0.56720815,0.40808083,1701.161,1312.09,31.66,7.564,9894.087,8285.528,11352.6964113,6641.66655896,1.3061618208e+13,5.13483156888e+11,0.60549752,0.24931446,277.4,279.0
89,1133.403,894.013,23.904,9.166,5175.347,4766.307,10621.8794179,6334.82007539,1.33244601133e+13,3.37492709999e+11,0.60118147,0.50110151,1812.302,534.844,32.758,4.288,9604.254,3165.058,14490.5133115,6372.49413995,1.29426934251e+13,4.16044733835e+11,0.58084081,0.46068509,280.5,282.4
90,580.998,1015.408,27.321,7.799,3645.259,6880.298,5263.11650272,14310.7614649,1.32944357228e+13,4.17532400082e+11,0.71707509,0.23811354,1228.667,566.968,31.735,7.351,12880.782,6611.829,17183.0902935,2966.56382502,1.30478337128e+13,5.84281408193e+11,0.46365417,0.26545526,283.9,286.0
91,1461.514,424.637,31.933,7.392,8292.501,7269.169,11141.5404271,4775.07673216,1.29306879172e+13,7.23155053039e+11,0.81564884,0.33414695,1191.297,762.178,33.273,10.401,11092.194,8950.803,10421.9566981,21147.6330924,1.29268229129e+13,6.18605601401e+11,0.58219735,0.33415302,286.8,289.3
92,1667.028,825.929,31.984,9.052,11042.274,7525.628,13651.3958365,7108.43152448,1.29949613885e+13,4.25573690369e+11,0.64236699,0.19918346,1407.808,1286.661,32.253,8.851,8367.895,8278.102,8629.72307452,17291.4084042,1.30731309078e+13,2.49274186193e+11,0.51796249,0.26571467,290.1,292.6
93,1568.742,1797.961,29.47,8.837,12188.435,13023.868,15754.4465562,20736.0758107,1.32136870886e+13,8.50464248031e+11,0.62341646,0.3482703,1877.967,1126.169,31.754,6.923,7644.524,8339.967,9119.38564543,4744.7001513,1.28994760934e+13,5.50490802135e+11,0.56576265,0.20119132,293.2,295.9
94,1321.519,1112.564,29.395,8.817,8317.046,5861.552,16230.8437456,15448.6159275,1.30707170568e+13,4.46990726522e+11,0.23459403,0.59727597,1545.802,2128.337,31.596,11.11,11328.586,9266.64,15869.09047,6048.91847985,1.32065085983e+13,5.0441931958e+11,0.67374902,0.29033103,296.2,299.4
95,1998.284,1293.829,28.068,11.413,9367.402,11262.314,12465.6013063,9486.02835941,1.33194566459e+13,2.34010350483e+11,0.47778606,0.40431814,1437.787,459.161,31.119,7.668,12525.326,15445.936,10133.7821934,16526.7611427,1.28548462274e+13,3.62504371345e+11,0.49752509,0.48591744,299.4,302.0
96,1362.126,1031.996,28.82,5.702,6761.881,7425.278,8887.77903523,9716.65738853,1.30915486651e+13,5.52723212149e+11,0.48868075,0.41089816,1899.303,1333.769,33.603,11.219,11232.934,10616.213,14019.328284,8524.08306372,1.29855209445e+13,4.57035739197e+11,0.86339167,0.31186231,302.9,305.4
97,2314.423,1748.19,30.781,5.82,10564.246,16518.465,17108.1988818,10075.9183921,1.29672185129e+13,5.09227553445e+11,0.71113685,0.3204941,1522.044,1650.048,33.244,6.082,13791.783,23194.657,15789.141717,24556.3333442,1.27787904344e+13,4.75502367723e+11,0.70888743,0.4860121,306.0,308.6
98,1881.506,1492.133,31.56,13.271,13708.788,13405.87,17658.2370697,10503.9016479,1.2946426434e+13,2.73903349445e+11,0.57225435,0.54967416,1419.131,412.172,26.919,5.459,10150.456,10177.75,13362.8291926,13922.8309709,1.31165635067e+13,7.47006825425e+11,0.66687237,0.43227998,308.8,311.5
99,898.094,1007.416,24.632,14.662,3432.433,7162.072,18632.6483475,10947.0223642,1.34469271254e+13,6.04399199305e+11,0.88985389,0.38787764,1108.756,489.82,26.166,6.679,8240.347,13637.877,9756.72122223,9889.43199744,1.30539827496e+13,2.54916909908e+11,0.49087816,0.10853991,311.9,314.4
100,1405.942,944.979,28.06,5.936,8917.422,3964.472,10708.0998763,11432.0222355,1.3044563868e+13,4.66568994993e+11,0.74154767,0.46545103,1564.607,859.935,31.316,6.834,8033.12,8804.928,9572.56051531,10532.8543547,1.30951850377e+13,4.02316469715e+11,0.57057592,0.29993319,315.0,317.4
