Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
86,1887.479,1302.266,34.219,3.684,10107.632,5287.013,16043.4652537,15577.449546,2.64497760067e+13,6.97382643984e+11,0.73066872,0.50054992,1085.147,734.14,28.282,6.474,7862.583,5521.665,7823.31470388,4406.14711027,2.69919438543e+13,6.95155295996e+11,0.40734722,0.39632816,275.5,276.8
87,1703.937,1442.312,31.549,8.951,11726.612,5706.113,16424.1821834,11264.6231058,2.66561195235e+13,8.26743757907e+11,0.51675598,0.46461411,1984.897,913.469,28.922,6.246,6182.639,4800.752,7959.70010602,5749.64608776,2.68630445661e+13,6.45716285212e+11,0.47822378,0.58258908,279.1,279.7
88,2413.772,1795.152,35.057,5.554,10645.626,6205.011,14567.8175221,7866.73352328,2.66392160876e+13,1.71639927504e+12,0.69236702,0.17277997,1044.079,608.752,28.03,8.829,9613.885,7408.637,9276.93208047,9284.63353882,2.75287777634e+13,7.86296233509e+11,0.32427783,0.26943013,282.2,282.7
89,1151.761,740.416,30.334,8.923,7090.051,8504.243,10697.0117514,10324.4192285,2.71918260557e+13,8.76492764576e+11,0.63859992,0.28853966,1579.012,624.322,29.357,3.65,8405.734,5303.492,14460.1046658,13260.582248,2.66841706381e+13,7.03075409589e+11,0.62858437,0.42073471,285.7,285.7
90,816.58,1542.664,28.132,12.547,5066.721,9514.832,12306.4976421,6932.24040558,2.72226563702e+13,4.71223170932e+11,0.84600874,0.36584822,1328.154,2149.177,29.969,10.319,11257.419,3513.084,12601.4962334,4447.25621733,2.69752593601e+13,5.72726206511e+11,0.56567753,0.28018252,288.9,288.6
91,1207.58,528.557,31.189,4.683,10328.811,11173.387,13945.0155848,6739.78288188,2.64611984771e+13,5.7136554377e+11,0.47363307,0.419507,1528.037,529.511,31.095,6.604,6865.81,7712.627,10732.1064109,12050.2196812,2.66298036178e+13,7.88356156362e+11,0.39643336,0.19439709,291.6,291.6
92,1339.93,1011.696,29.303,4.111,6282.932,5478.391,10668.5980946,5533.1571705,2.67784205095e+13,7.2415218056e+11,0.76813083,0.33132457,1212.102,956.584,27.42,8.403,6819.301,7119.906,5738.79291025,4801.34293979,2.77279031163e+13,1.32206367871e+11,0.46236029,0.27943195,294.8,294.8
93,1353.668,1084.851,31.728,10.633,8754.793,7938.011,11935.6904461,11151.449885,2.69204085964e+13,6.90291580578e+11,0.58895714,0.25635796,1414.078,863.203,34.18,8.123,8042.708,13076.35,13318.3263279,6550.74478369,2.69022859001e+13,2.60306040294e+11,0.70832457,0.18718235,298.0,297.6
94,1257.329,810.599,27.342,8.906,4572.957,4401.066,8210.87787778,6705.90516838,2.71806640167e+13,6.14909746935e+11,0.72775007,0.26154794,1108.007,667.402,25.326,5.839,9074.592,8490.197,12499.7942349,8502.73459064,2.72994618217e+13,1.11288093851e+12,0.50957844,0.54895003,301.5,300.8
95,1167.092,376.213,26.696,3.33,8634.631,6695.098,8990.32224659,7165.53804382,2.76959672015e+13,6.83026453351e+11,0.57958877,0.52593188,1150.872,1320.257,26.04,16.432,9061.439,4676.355,10040.2022501,8610.63958822,2.68981195929e+13,8.4461308501e+11,0.68490487,0.23425267,305.0,304.1
96,1235.276,852.718,31.511,8.806,8281.018,4925.599,10633.2134439,5167.78920622,2.7358135792e+13,8.19919621397e+11,0.488526,0.25184701,1108.321,539.371,27.378,7.409,7871.177,5836.283,8913.94793283,12981.5897231,2.69644814059e+13,1.55287207724e+12,0.49536513,0.45286255,308.7,307.5
97,1164.258,604.353,29.898,7.935,7617.354,6232.196,10643.5409889,4102.4690153,2.71947552306e+13,9.49320277577e+11,0.26431498,0.51598411,1803.868,241.768,28.332,5.542,11018.604,7743.946,12465.4851187,11293.9618117,2.67445095424e+13,8.38717232157e+11,0.63025397,0.21903235,311.8,310.7
98,1090.704,582.88,29.85,7.918,8016.83,6076.632,8169.54881649,6657.96658074,2.67323269761e+13,8.73861187593e+11,0.71574158,0.2963851,1867.908,1674.735,30.51,7.218,11180.966,11376.799,10455.302958,17725.9422254,2.72092739197e+13,1.18329734694e+12,0.38135694,0.3645218,315.3,314.0
99,981.36,856.875,29.477,2.303,9212.797,6893.19,11854.5125056,4216.74771557,2.70118614225e+13,4.66485058837e+11,0.60750473,0.15635544,1897.502,1559.302,31.316,4.639,13544.075,9304.908,11763.953613,7008.40002955,2.67652142398e+13,7.01591924109e+11,0.600647,0.22117459,318.5,317.3
100,2450.677,1175.253,31.994,6.912,8647.209,16801.499,12737.0938365,18950.8440599,2.66500661894e+13,6.92068221996e+11,0.62043917,0.36115298,911.145,403.139,27.068,7.312,4905.222,3024.014,8550.50556961,3015.09311816,2.73138636761e+13,6.51113948837e+11,0.68181361,0.29561717,321.4,320.5
