Generation,s_o1_median,s_o1_iqr,s_o2_median,s_o2_iqr,s_o3_median,s_o3_iqr,s_igd_median,s_igd_iqr,s_hv_median,s_hv_iqr,s_spread_median,s_spread_iqr,sw_o1_median,sw_o1_iqr,sw_o2_median,sw_o2_iqr,sw_o3_median,sw_o3_iqr,sw_igd_median,sw_igd_iqr,sw_hv_median,sw_hv_iqr,sw_spread_median,sw_spread_iqr,evals_standard_random,evals_sway2
86,2025.715,1867.411,33.693,10.51,9531.665,6079.297,13206.8830746,10676.462262,5.7870641801e+13,2.82925362985e+12,0.70276052,0.26731751,1509.001,1065.554,27.258,10.567,6288.993,13381.285,6757.98670388,9738.35931283,5.8445413478e+13,7.16191817584e+11,0.36963719,0.28488667,272.0,273.7
87,1347.335,524.682,32.341,10.936,7742.704,5534.572,10939.096357,7591.1031759,5.73982635945e+13,1.92329777806e+12,0.68458793,0.3201006,1949.256,854.364,31.497,5.326,6546.958,12124.788,8722.52110775,23093.9083905,5.73247313447e+13,1.26832265466e+12,0.46032406,0.41155843,275.3,276.6
88,1029.505,564.984,27.46,5.88,9993.692,5270.343,10009.3155069,7416.49504496,5.76322216787e+13,1.26293542226e+12,0.54598586,0.32051855,905.143,392.525,29.559,14.529,4972.935,7065.179,13486.9688718,7519.02956227,5.89030928204e+13,1.24067636054e+12,0.71892562,0.26923448,278.4,279.8
89,1682.739,649.096,32.145,10.106,11299.467,6901.391,14051.064766,9816.98550317,5.72177934148e+13,1.19001313151e+12,0.51999422,0.45246443,1673.424,1254.717,30.47,6.3,8320.784,13943.007,11349.2595591,10782.5727623,5.75798053758e+13,2.01174550178e+12,0.56616016,0.12719088,281.2,283.3
90,729.343,724.679,28.651,10.367,4444.135,6176.287,9365.44474555,7343.94157388,5.82807256784e+13,1.52526326186e+12,0.7470161,0.14317853,2110.177,1290.922,30.247,5.849,8474.584,5054.908,11374.3660155,8693.60412375,5.77981489147e+13,1.40493533345e+12,0.48549176,0.32006376,284.9,286.4
91,1314.674,1145.848,32.67,13.303,10244.604,9187.376,12338.7881298,14467.2275234,5.86841310642e+13,7.37741630885e+11,0.45095664,0.31511488,1493.197,796.56,26.886,7.113,9112.069,10200.125,9823.52824662,7411.64344163,5.76271458135e+13,1.52492901244e+12,0.52580041,0.26439612,288.2,289.4
92,1677.784,999.172,29.694,3.927,7225.414,7306.143,9223.29508115,18545.7488496,5.81824094803e+13,1.35395168459e+12,0.90561666,0.32391639,1217.45,703.589,28.126,8.615,7948.365,7711.637,10821.3193169,9820.19949244,5.8263933983e+13,8.76970363397e+11,0.70378657,0.44997244,291.2,292.4
93,1514.329,1098.275,32.218,9.59,8790.933,4298.289,10877.8138217,6276.43674647,5.76487002108e+13,1.10768937643e+12,0.56694608,0.3151364,1638.76,1247.582,29.811,4.78,9738.625,2155.361,11988.9395867,13228.2352508,5.80252660369e+13,5.75993872054e+11,0.76355352,0.48912536,294.2,295.7
94,971.822,604.07,29.778,7.856,5644.43,6362.983,10057.6124808,12970.2298278,5.92973629952e+13,8.46782728974e+11,0.64265329,0.37708501,1280.408,799.616,29.967,2.879,7549.087,4652.981,11246.5700277,7470.5421301,5.81228295002e+13,6.98860825837e+11,0.51304559,0.34152839,297.5,299.4
95,1744.635,1092.151,29.066,4.559,11488.942,12755.632,13672.9356071,11448.5426201,5.82488941748e+13,7.47544993757e+11,0.63938162,0.47353213,1643.146,1656.765,34.163,11.535,11410.125,13168.505,17109.6505482,20378.4274561,5.78870482427e+13,2.52814182018e+12,0.53147522,0.21684663,300.9,302.6
96,2082.566,1599.269,31.498,8.362,9845.59,8123.962,12264.7261993,13718.6914853,5.87601980526e+13,2.41005131489e+12,0.5822216,0.4913742,1140.89,860.766,30.134,6.63,10568.753,5878.321,10231.411577,6062.98417486,5.77941465859e+13,1.30549647801e+12,0.617602,0.30382806,303.8,305.8
97,1268.751,878.514,29.048,3.775,7755.954,2879.002,8275.40773739,7433.29057162,5.81145793477e+13,1.4421101787e+12,0.54595217,0.25793107,1300.805,861.188,29.607,7.513,4933.929,7244.887,10584.4392393,5245.60864569,5.82912617658e+13,1.74930473384e+12,0.62465262,0.31258824,307.1,309.1
98,1635.018,1241.319,26.487,13.999,8381.818,7545.443,12112.2229611,4822.49338268,5.80297667981e+13,2.19869296667e+12,0.64922195,0.20509171,1750.196,614.381,29.376,12.14,12700.847,4464.342,15792.1968905,6998.65155863,5.77925579556e+13,2.21494511448e+12,0.69748834,0.22732854,310.2,312.2
99,1228.145,1200.205,29.454,4.8,9387.922,2966.436,9734.40499308,5026.4911023,5.79859705845e+13,1.24954154791e+12,0.51608548,0.18994448,1219.304,655.987,28.604,5.149,5891.217,7010.162,9742.79471876,5446.68879299,5.78909761929e+13,6.09037588123e+11,0.71602183,0.44401981,313.3,315.0
100,1364.788,1327.538,27.266,7.783,7514.33,9996.585,9835.39277237,20100.0107558,5.80185989545e+13,1.16826848996e+12,0.74674217,0.51730076,1821.573,1648.105,30.647,8.81,8203.995,12646.382,9995.3744377,13514.7657865,5.81842213399e+13,8.81430467394e+11,0.51814846,0.37558281,316.4,318.1
